"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170","V171","V172","V173","V174","V175","V176","V177","V178","V179","V180","V181","V182","V183","V184","V185","V186","V187","V188","V189","V190","V191","V192","V193","V194","V195","V196","V197","V198","V199","V200","V201","V202","V203","V204","V205","V206","V207","V208","V209","V210","V211","V212","V213","V214","V215","V216","V217","V218","V219","V220","V221","V222","V223","V224","V225","V226","V227","V228","V229","V230","V231","V232","V233","V234","V235","V236","V237","V238","V239","V240","V241","V242","V243","V244","V245","V246","V247","V248","V249","V250","V251","V252","V253","V254","V255","V256","V257","V258","V259","V260","V261","V262","V263","V264","V265","V266","V267","V268","V269","V270","V271","V272","V273","V274","V275","V276","V277","V278","V279","V280","V281","V282","V283","V284","V285","V286","V287","V288","V289","V290","V291","V292","V293","V294","V295","V296","V297","V298","V299","V300"
"11",83.99,104.55,109.78,112.39,104.55,94.15,74.27,104.55,71.92,58.66,62.91,81.52,79.07,81.52,99.33,104.55,109.78,91.58,91.74,78.07,82.63,60.09,56.29,44.49,39.33,36.72,38.61,35.73,39.71,42.29,41.94,44.47,46.41,57.18,61.65,71.13,85.74,95.83,100.64,118.64,127.88,135.77,144.86,130.56,128.08,117.86,115.26,117.86,140.02,144.39,157.14,150.39,153.96,125.56,120.45,102.24,112.65,92.08,71.38,87.17,107.43,110.04,120.45,117.86,104.78,103.84,112.98,105.5,96.69,92.76,84.88,77.01,70.06,44.75,41.73,38.67,35.65,32.47,29.51,26.25,23.34,20.36,17.27,14.3,10.99,7.25,7.92,8.04,7.48,7.03,7.1,6.96,7.1,7.56,7.41,7.56,7.41,7.71,7.64,7.85,7.56,7.78,7.64,10.61,13,15.81,18.49,20.98,23.28,25.95,28.66,31.14,33.79,36.51,39.41,41.98,45.83,43.95,42.78,41.09,39.7,36.88,34.45,32.71,31.49,30.64,27.51,26.83,25.04,25.55,22.19,23.24,23.92,24.25,25.59,22.54,23.92,23.24,21.48,18.52,18.52,17.76,17,17,14.04,14.4,16.62,17.76,18.14,15.5,15.87,16.24,14.04,19.94,23.92,28.85,32.93,36.08,39.44,42.27,62.55,71.75,75.57,85.14,94,106.48,111.82,124.03,131.72,131.22,141.51,149.33,150.39,155.6,150.39,150.39,146.47,137.73,150.39,162.2,159.89,162.2,162.2,164.76,166.34,166.5,165.64,161.74,161.74,161.74,165.11,165.11,165.11,166.06,165.11,155.9,140.23,134.89,125.73,115.05,103.29,88.9,81.19,70.93,46.65,45.61,44.43,42.36,39.82,39.34,38.18,37.6,36.27,34.73,34.04,32.02,31.71,29.87,26.77,25.02,22.19,23.58,23.92,18.52,21.12,22.19,21.12,20.02,18.14,17.76,19.27,22.54,21.48,20.39,20.75,19.27,17.76,18.17,19.82,22.46,27.82,30.6,34.04,35.11,37.96,38.76,40.79,42.69,45.24,47.67,49.78,44.7,41.29,40.72,42.43,38.2,32.77,29.82,26.76,26.39,26.57,23.19,18.31,16.93,9.82,10.6,9.82,9.82,13.02,11.48,10.6,17.71,25.27,24.18,21.17,19.36,19.36,15.49,16.93,24.18,32.7,34.1,34.1,35.55,37.04,35.23,45.39,41.06,46.58,49.19,45.97,44.14,42.35,40.68,39.18,38.78,37.4,36.06,33.34,33.05
"12",81.52,104.55,107.17,109.78,101.94,91.58,71.92,101.94,69.61,56.6,60.76,79.07,76.65,79.07,96.74,101.94,107.17,89.03,89.31,75.89,80.51,58.41,54.79,43.39,38.49,36.09,38.01,35.37,39.3,41.89,41.67,44.2,46.19,57.5,62.2,71.91,86.58,96.78,101.89,119.64,129.01,137.12,146.36,133,130.56,120.45,117.86,120.45,142.24,146.47,158.57,152.22,155.6,128.08,123.02,104.83,115.26,94.58,73.48,89.61,110.04,112.65,123.02,120.45,107.17,105.98,114.7,107.03,98.03,93.81,85.74,77.67,70.5,44.76,41.74,38.68,35.66,32.49,29.54,26.29,23.38,20.39,17.31,14.33,11.05,7.33,7.98,8.1,7.56,7.1,7.18,7.03,7.18,7.64,7.48,7.64,7.48,7.78,7.71,7.92,7.64,7.85,7.71,10.67,13.06,15.86,18.53,21.02,23.33,26,28.7,31.17,33.81,36.53,39.43,42,45.87,44.03,42.87,41.2,39.83,37.04,34.63,32.93,31.72,30.88,27.79,27.12,25.36,25.86,22.54,23.58,24.25,24.59,25.92,22.89,24.25,23.58,21.84,18.89,18.89,18.14,17.38,17.38,14.4,14.76,17,18.14,18.52,15.87,16.24,16.62,14.4,20.27,24.22,29.1,33.13,36.25,39.57,42.35,62.78,71.99,76.13,85.74,94.64,106.72,112.5,123.93,132.06,132.5,142.74,150.65,152.22,157.14,152.22,152.22,148.48,140.02,152.22,163.18,161.1,163.18,163.18,165.37,166.06,166.34,165.11,160.61,160.61,160.61,164.45,164.45,164.45,165.64,164.45,155.53,139.12,134.4,125.62,114.75,103.76,89.61,81.68,71.33,46.7,45.67,44.51,42.46,39.95,39.47,38.33,37.77,36.45,34.93,34.27,32.26,31.97,30.15,27.07,25.34,22.54,23.92,24.25,18.89,21.48,22.54,21.48,20.39,18.52,18.14,19.64,22.89,21.84,20.75,21.12,19.64,18.14,18.52,20.14,22.76,28.09,30.84,34.25,35.29,38.12,38.9,40.91,42.78,45.31,47.51,49.44,44.39,40.99,40.32,41.84,37.63,32.29,29.33,26.28,25.78,25.82,22.45,17.65,16.2,9.47,10.2,9.47,9.47,12.48,11.03,10.2,16.93,24.18,23.13,20.24,18.51,18.51,14.83,16.2,23.13,31.35,32.7,32.7,34.1,35.55,34.07,44.19,40.27,45.9,48.7,46.02,44.21,42.44,40.79,39.31,38.92,37.56,36.23,33.55,33.27
"13",79.07,101.94,104.55,107.17,99.33,89.03,69.61,99.33,67.33,54.59,58.66,76.65,74.27,76.65,94.15,99.33,104.55,86.5,86.89,73.74,78.42,56.76,53.33,42.33,37.68,35.48,37.44,35.02,38.9,41.5,41.4,43.95,45.97,57.83,62.76,72.67,87.38,97.69,103.1,120.57,130.07,138.39,147.76,135.39,133,123.02,120.45,123.02,144.39,148.48,159.89,153.96,157.14,130.56,125.56,107.43,117.86,97.11,75.64,92.08,112.65,115.26,125.56,123.02,109.55,108.12,116.39,108.51,99.35,94.84,86.58,78.32,70.93,44.76,41.74,38.69,35.67,32.52,29.56,26.33,23.41,20.42,17.34,14.37,11.1,7.41,8.04,8.15,7.64,7.18,7.25,7.1,7.25,7.71,7.56,7.71,7.56,7.85,7.78,7.98,7.71,7.92,7.78,10.72,13.12,15.91,18.57,21.07,23.38,26.04,28.74,31.2,33.84,36.55,39.45,42.01,45.92,44.1,42.96,41.31,39.96,37.21,34.82,33.13,31.95,31.12,28.07,27.41,25.67,26.18,22.89,23.92,24.59,24.92,26.25,23.24,24.59,23.92,22.19,19.27,19.27,18.52,17.76,17.76,14.76,15.13,17.38,18.52,18.89,16.24,16.62,17,14.76,20.61,24.51,29.35,33.34,36.41,39.69,42.44,63,72.21,76.67,86.3,95.24,106.89,113.11,123.74,132.31,133.7,143.87,151.88,153.96,158.57,153.96,153.96,150.39,142.24,153.96,164.03,162.2,164.03,164.03,165.85,165.64,166.06,164.45,159.37,159.37,159.37,163.66,163.66,163.66,165.11,163.66,155.03,137.92,133.83,125.44,114.38,104.17,90.29,82.14,71.72,46.74,45.73,44.59,42.56,40.07,39.61,38.49,37.94,36.64,35.14,34.5,32.5,32.24,30.43,27.37,25.66,22.89,24.25,24.59,19.27,21.84,22.89,21.84,20.75,18.89,18.52,20.02,23.24,22.19,21.12,21.48,20.02,18.52,18.87,20.46,23.06,28.36,31.08,34.45,35.48,38.27,39.04,41.02,42.87,45.37,47.35,49.1,44.1,40.7,39.93,41.27,37.09,31.83,28.87,25.82,25.2,25.11,21.74,17.02,15.49,9.15,9.82,9.15,9.15,11.96,10.6,9.82,16.2,23.13,22.13,19.36,17.71,17.71,14.19,15.49,22.13,30.05,31.35,31.35,32.7,34.1,32.96,43.04,39.51,45.24,48.24,46.06,44.27,42.53,40.9,39.44,39.06,37.72,36.41,33.75,33.48
"14",76.65,99.33,104.55,104.55,96.74,86.5,67.33,96.74,65.1,52.62,56.6,74.27,71.92,74.27,91.58,96.74,104.55,83.99,84.5,71.61,76.35,55.16,51.9,41.29,36.91,34.89,36.89,34.68,38.51,41.12,41.14,43.7,45.76,58.16,63.31,73.42,88.16,98.56,104.27,121.43,131.05,139.57,149.07,137.73,135.39,125.56,123.02,125.56,146.47,150.39,161.1,155.6,158.57,133,128.08,110.04,120.45,99.66,77.86,94.58,115.26,117.86,128.08,125.56,111.92,110.24,118.03,109.96,100.64,95.83,87.38,78.94,71.33,44.77,41.75,38.7,35.68,32.54,29.58,26.37,23.44,20.45,17.38,14.4,11.16,7.48,8.1,8.2,7.71,7.25,7.33,7.18,7.33,7.78,7.64,7.78,7.64,7.92,7.85,8.04,7.78,7.98,7.85,10.77,13.18,15.96,18.61,21.11,23.43,26.08,28.78,31.23,33.86,36.57,39.46,42.03,45.97,44.17,43.05,41.42,40.09,37.36,35.01,33.34,32.17,31.36,28.34,27.69,25.98,26.49,23.24,24.25,24.92,25.25,26.59,23.58,24.92,24.25,22.54,19.64,19.64,18.89,18.14,18.14,15.13,15.5,17.76,18.89,19.27,16.62,17,17.38,15.13,20.95,24.81,29.6,33.55,36.58,39.82,42.53,63.2,72.4,77.19,86.83,95.79,107,113.66,123.48,132.47,134.82,144.9,153,155.6,159.89,155.6,155.6,152.22,144.39,155.6,164.76,163.18,164.76,164.76,166.21,165.11,165.64,163.66,158.02,158.02,158.02,162.76,162.76,162.76,164.45,162.76,154.43,136.64,133.16,125.17,113.94,104.51,90.92,82.57,72.09,46.78,45.79,44.67,42.65,40.2,39.74,38.64,38.11,36.83,35.34,34.73,32.75,32.51,30.71,27.67,25.98,23.24,24.59,24.92,19.64,22.19,23.24,22.19,21.12,19.27,18.89,20.39,23.58,22.54,21.48,21.84,20.39,18.89,19.22,20.79,23.36,28.63,31.32,34.65,35.66,38.43,39.18,41.14,42.96,45.43,47.2,48.78,43.82,40.43,39.55,40.72,36.57,31.4,28.43,25.38,24.65,24.42,21.07,16.43,14.83,8.84,9.47,8.84,8.84,11.48,10.2,9.47,15.49,22.13,21.17,18.51,16.93,16.93,13.59,14.83,21.17,28.78,30.05,30.05,31.35,32.7,31.88,41.91,38.78,44.6,47.78,46.11,44.34,42.62,41.01,39.57,39.2,37.87,36.58,33.96,33.69
"15",74.27,96.74,101.94,104.55,94.15,83.99,65.1,94.15,62.91,50.7,54.59,71.92,69.61,71.92,89.03,94.15,101.94,81.52,82.14,69.52,74.3,53.58,50.51,40.29,36.16,34.32,36.36,34.36,38.14,40.76,40.9,43.47,45.56,58.48,63.87,74.17,88.9,99.38,105.39,122.22,131.94,140.66,150.28,140.02,137.73,128.08,125.56,128.08,148.48,152.22,162.2,157.14,159.89,135.39,130.56,112.65,123.02,102.24,80.12,97.11,117.86,120.45,130.56,128.08,114.28,112.34,119.62,111.36,101.89,96.78,88.16,79.54,71.72,44.78,41.76,38.71,35.69,32.56,29.59,26.4,23.47,20.47,17.41,14.42,11.2,7.56,8.15,8.24,7.78,7.33,7.41,7.25,7.41,7.85,7.71,7.85,7.71,7.98,7.92,8.1,7.85,8.04,7.92,10.81,13.23,16,18.65,21.15,23.48,26.13,28.82,31.26,33.89,36.59,39.48,42.04,46.02,44.24,43.14,41.53,40.22,37.52,35.19,33.55,32.4,31.6,28.61,27.97,26.28,26.8,23.58,24.59,25.25,25.59,26.93,23.92,25.25,24.59,22.89,20.02,20.02,19.27,18.52,18.52,15.5,15.87,18.14,19.27,19.64,17,17.38,17.76,15.5,21.28,25.11,29.86,33.75,36.75,39.95,42.62,63.39,72.57,77.69,87.32,96.29,107.05,114.14,123.14,132.54,135.85,145.84,154.02,157.14,161.1,157.14,157.14,153.96,146.47,157.14,165.37,164.03,165.37,165.37,166.43,164.45,165.11,162.76,156.57,156.57,156.57,161.74,161.74,161.74,163.66,161.74,153.72,135.27,132.41,124.82,113.43,104.8,91.52,82.97,72.44,46.82,45.85,44.75,42.75,40.32,39.88,38.79,38.28,37.02,35.55,34.96,32.99,32.79,31,27.96,26.29,23.58,24.92,25.25,20.02,22.54,23.58,22.54,21.48,19.64,19.27,20.75,23.92,22.89,21.84,22.19,20.75,19.27,19.57,21.11,23.66,28.89,31.55,34.85,35.85,38.58,39.31,41.25,43.05,45.5,47.05,48.46,43.54,40.16,39.19,40.19,36.07,30.99,28.02,24.97,24.12,23.76,20.42,15.86,14.19,8.56,9.15,8.56,8.56,11.03,9.82,9.15,14.83,21.17,20.24,17.71,16.2,16.2,13.02,14.19,20.24,27.57,28.78,28.78,30.05,31.35,30.84,40.82,38.07,43.98,47.34,46.16,44.41,42.71,41.12,39.69,39.34,38.03,36.76,34.16,33.9
"16",71.92,94.15,99.33,101.94,91.58,81.52,62.91,91.58,60.76,48.82,52.62,69.61,67.33,69.61,86.5,91.58,99.33,79.07,79.79,67.46,72.28,52.04,49.14,39.32,35.43,33.78,35.85,34.06,37.79,40.42,40.66,43.24,45.36,58.81,64.42,74.9,89.61,100.16,106.47,122.93,132.75,141.66,151.38,142.24,140.02,130.56,128.08,130.56,150.39,153.96,163.18,158.57,161.1,137.73,133,115.26,125.56,104.83,82.42,99.66,120.45,123.02,133,130.56,116.63,114.41,121.15,112.71,103.1,97.69,88.9,80.12,72.09,44.78,41.76,38.72,35.7,32.58,29.61,26.43,23.49,20.5,17.44,14.44,11.25,7.64,8.2,8.28,7.85,7.41,7.48,7.33,7.48,7.92,7.78,7.92,7.78,8.04,7.98,8.15,7.92,8.1,7.98,10.85,13.29,16.04,18.68,21.19,23.52,26.17,28.86,31.3,33.91,36.62,39.5,42.06,46.06,44.31,43.22,41.64,40.35,37.68,35.38,33.75,32.62,31.84,28.88,28.25,26.58,27.11,23.92,24.92,25.59,25.92,27.27,24.25,25.59,24.92,23.24,20.39,20.39,19.64,18.89,18.89,15.87,16.24,18.52,19.64,20.02,17.38,17.76,18.14,15.87,21.62,25.4,30.1,33.96,36.91,40.07,42.71,63.57,72.71,78.16,87.78,96.75,107.04,114.55,122.72,132.52,136.8,146.67,154.92,158.57,162.2,158.57,158.57,155.6,148.48,158.57,165.85,164.76,165.85,165.85,166.53,163.66,164.45,161.74,155.01,155.01,155.01,160.61,160.61,160.61,162.76,160.61,152.9,133.84,131.58,124.39,112.86,105.03,92.07,83.33,72.77,46.87,45.92,44.84,42.85,40.44,40.01,38.94,38.46,37.21,35.76,35.2,33.23,33.07,31.29,28.26,26.61,23.92,25.25,25.59,20.39,22.89,23.92,22.89,21.84,20.02,19.64,21.12,24.25,23.24,22.19,22.54,21.12,19.64,19.93,21.44,23.97,29.16,31.78,35.05,36.03,38.73,39.45,41.36,43.14,45.56,46.91,48.16,43.28,39.91,38.84,39.67,35.58,30.59,27.62,24.57,23.62,23.13,19.81,15.33,13.59,8.31,8.84,8.31,8.31,10.6,9.47,8.84,14.19,20.24,19.36,16.93,15.49,15.49,12.48,13.59,19.36,26.39,27.57,27.57,28.78,30.05,29.84,39.76,37.38,43.38,46.91,46.21,44.48,42.8,41.23,39.82,39.47,38.18,36.93,34.36,34.11
"17",69.61,91.58,96.74,99.33,89.03,79.07,60.76,89.03,58.66,47,50.7,67.33,65.1,67.33,83.99,89.03,96.74,76.65,77.48,65.44,70.28,50.54,47.82,38.38,34.73,33.26,35.36,33.77,37.45,40.09,40.44,43.03,45.17,59.13,64.97,75.62,90.29,100.89,107.5,123.56,133.47,142.56,152.38,144.39,142.24,133,130.56,133,152.22,155.6,164.03,159.89,162.2,140.02,135.39,117.86,128.08,107.43,84.78,102.24,123.02,125.56,135.39,133,118.95,116.46,122.63,114.01,104.27,98.56,89.61,80.67,72.44,44.79,41.76,38.73,35.7,32.6,29.62,26.46,23.51,20.51,17.46,14.46,11.29,7.71,8.24,8.32,7.92,7.48,7.56,7.41,7.56,7.98,7.85,7.98,7.85,8.1,8.04,8.2,7.98,8.15,8.04,10.89,13.34,16.07,18.71,21.23,23.57,26.21,28.89,31.33,33.94,36.64,39.51,42.07,46.11,44.38,43.31,41.74,40.47,37.83,35.56,33.96,32.84,32.07,29.14,28.53,26.88,27.42,24.25,25.25,25.92,26.25,27.61,24.59,25.92,25.25,23.58,20.75,20.75,20.02,19.27,19.27,16.24,16.62,18.89,20.02,20.39,17.76,18.14,18.52,16.24,21.96,25.7,30.35,34.16,37.08,40.2,42.8,63.74,72.83,78.6,88.19,97.16,106.96,114.9,122.22,132.41,137.66,147.4,155.72,159.89,163.18,159.89,159.89,157.14,150.39,159.89,166.21,165.37,166.21,166.21,166.5,162.76,163.66,160.61,153.36,153.36,153.36,159.37,159.37,159.37,161.74,159.37,151.97,132.33,130.66,123.88,112.22,105.2,92.58,83.66,73.07,46.91,45.98,44.92,42.94,40.56,40.14,39.09,38.63,37.41,35.97,35.44,33.48,33.36,31.58,28.55,26.92,24.25,25.59,25.92,20.75,23.24,24.25,23.24,22.19,20.39,20.02,21.48,24.59,23.58,22.54,22.89,21.48,20.02,20.28,21.77,24.27,29.42,32.01,35.25,36.21,38.89,39.58,41.47,43.23,45.63,46.77,47.86,43.03,39.67,38.51,39.18,35.12,30.21,27.24,24.2,23.14,22.53,19.22,14.82,13.02,8.07,8.56,8.07,8.07,10.2,9.15,8.56,13.59,19.36,18.51,16.2,14.83,14.83,11.96,13.02,18.51,25.27,26.39,26.39,27.57,28.78,28.87,38.74,36.72,42.79,46.49,46.25,44.55,42.89,41.33,39.95,39.61,38.33,37.1,34.56,34.32
"18",67.33,89.03,94.15,96.74,86.5,76.65,58.66,86.5,56.6,45.22,48.82,65.1,62.91,65.1,81.52,86.5,94.15,74.27,75.19,63.45,68.32,49.08,46.52,37.47,34.06,32.77,34.89,33.5,37.13,39.77,40.23,42.82,44.99,59.45,65.52,76.32,90.92,101.57,108.48,124.12,134.1,143.37,153.27,146.47,144.39,135.39,133,135.39,153.96,157.14,164.76,161.1,163.18,142.24,137.73,120.45,130.56,110.04,87.17,104.83,125.56,128.08,137.73,135.39,121.25,118.47,124.04,115.26,105.39,99.38,90.29,81.19,72.77,44.79,41.77,38.73,35.7,32.62,29.63,26.49,23.53,20.52,17.48,14.47,11.33,7.78,8.28,8.35,7.98,7.56,7.64,7.48,7.64,8.04,7.92,8.04,7.92,8.15,8.1,8.24,8.04,8.2,8.1,10.92,13.38,16.11,18.74,21.26,23.61,26.25,28.93,31.37,33.97,36.67,39.52,42.08,46.16,44.45,43.39,41.85,40.6,37.99,35.74,34.16,33.06,32.3,29.41,28.81,27.18,27.74,24.59,25.59,26.25,26.59,27.97,24.92,26.25,25.59,23.92,21.12,21.12,20.39,19.64,19.64,16.62,17,19.27,20.39,20.75,18.14,18.52,18.89,16.62,22.3,25.99,30.6,34.36,37.24,40.32,42.89,63.89,72.93,79.02,88.57,97.51,106.82,115.17,121.65,132.21,138.42,148.03,156.4,161.1,164.03,161.1,161.1,158.57,152.22,161.1,166.43,165.85,166.43,166.43,166.34,161.74,162.76,159.37,151.62,151.62,151.62,158.02,158.02,158.02,160.61,158.02,150.93,130.75,129.66,123.3,111.52,105.31,93.05,83.95,73.35,46.95,46.04,45.01,43.04,40.68,40.27,39.24,38.81,37.61,36.18,35.69,33.73,33.65,31.88,28.85,27.24,24.59,25.92,26.25,21.12,23.58,24.59,23.58,22.54,20.75,20.39,21.84,24.92,23.92,22.89,23.24,21.84,20.39,20.63,22.1,24.57,29.68,32.24,35.45,36.38,39.04,39.72,41.58,43.32,45.69,46.64,47.57,42.79,39.44,38.19,38.7,34.68,29.86,26.89,23.85,22.69,21.96,18.67,14.34,12.48,7.85,8.31,7.85,7.85,9.82,8.84,8.31,13.02,18.51,17.71,15.49,14.19,14.19,11.48,12.48,17.71,24.18,25.27,25.27,26.39,27.57,27.94,37.75,36.09,42.23,46.09,46.3,44.61,42.97,41.44,40.07,39.74,38.49,37.27,34.75,34.52
"19",65.1,86.5,91.58,94.15,83.99,74.27,56.6,83.99,54.59,43.49,47,62.91,60.76,62.91,79.07,83.99,91.58,71.92,72.94,61.5,66.39,47.65,45.27,36.59,33.42,32.29,34.44,33.24,36.82,39.47,40.03,42.62,44.82,59.76,66.06,77.01,91.52,102.2,109.4,124.6,134.64,144.08,154.05,148.48,146.47,137.73,135.39,137.73,155.6,158.57,165.37,162.2,164.03,144.39,140.02,123.02,133,112.65,89.61,107.43,128.08,130.56,140.02,137.73,123.51,120.45,125.39,116.45,106.47,100.16,90.92,81.68,73.07,44.79,41.77,38.73,35.7,32.63,29.63,26.51,23.55,20.53,17.49,14.47,11.36,7.85,8.32,8.37,8.04,7.64,7.71,7.56,7.71,8.1,7.98,8.1,7.98,8.2,8.15,8.28,8.1,8.24,8.15,10.95,13.43,16.13,18.76,21.29,23.66,26.29,28.96,31.4,34,36.69,39.54,42.1,46.21,44.52,43.48,41.95,40.72,38.14,35.92,34.36,33.27,32.53,29.67,29.08,27.47,28.05,24.92,25.92,26.59,26.93,28.33,25.25,26.59,25.92,24.25,21.48,21.48,20.75,20.02,20.02,17,17.38,19.64,20.75,21.12,18.52,18.89,19.27,17,22.63,26.28,30.84,34.56,37.4,40.44,42.97,64.02,73,79.4,88.9,97.82,106.62,115.37,121,131.91,139.09,148.55,156.96,162.2,164.76,162.2,162.2,159.89,153.96,162.2,166.53,166.21,166.53,166.53,166.06,160.61,161.74,158.02,149.79,149.79,149.79,156.57,156.57,156.57,159.37,156.57,149.8,129.11,128.59,122.63,110.76,105.35,93.48,84.21,73.61,46.99,46.11,45.1,43.14,40.8,40.41,39.39,38.99,37.81,36.4,35.94,33.99,33.96,32.19,29.15,27.55,24.92,26.25,26.59,21.48,23.92,24.92,23.92,22.89,21.12,20.75,22.19,25.25,24.25,23.24,23.58,22.19,20.75,20.99,22.43,24.87,29.94,32.47,35.64,36.56,39.19,39.85,41.69,43.4,45.76,46.52,47.29,42.56,39.22,37.89,38.25,34.26,29.52,26.55,23.52,22.26,21.42,18.14,13.89,11.96,7.65,8.07,7.65,7.65,9.47,8.56,8.07,12.48,17.71,16.93,14.83,13.59,13.59,11.03,11.96,16.93,23.13,24.18,24.18,25.27,26.39,27.05,36.79,35.48,41.69,45.69,46.34,44.68,43.06,41.55,40.2,39.88,38.64,37.43,34.95,34.73
"20",62.91,83.99,89.03,91.58,81.52,71.92,54.59,81.52,52.62,41.8,45.22,60.76,58.66,60.76,76.65,81.52,89.03,69.61,70.72,59.59,64.49,46.26,44.04,35.75,32.8,31.83,34.01,33,36.53,39.18,39.83,42.43,44.65,60.07,66.59,77.67,92.07,102.77,110.27,124.99,135.09,144.68,154.72,150.39,148.48,140.02,137.73,140.02,157.14,159.89,165.85,163.18,164.76,146.47,142.24,125.56,135.39,115.26,92.08,110.04,130.56,133,142.24,140.02,125.74,122.38,126.67,117.58,107.5,100.89,91.52,82.14,73.35,44.8,41.77,38.74,35.7,32.64,29.64,26.53,23.56,20.54,17.5,14.48,11.38,7.92,8.35,8.39,8.1,7.71,7.78,7.64,7.78,8.15,8.04,8.15,8.04,8.24,8.2,8.32,8.15,8.28,8.2,10.97,13.46,16.16,18.78,21.32,23.7,26.33,28.99,31.43,34.03,36.71,39.55,42.11,46.25,44.58,43.56,42.06,40.85,38.29,36.1,34.56,33.49,32.76,29.93,29.35,27.77,28.37,25.25,26.25,26.93,27.27,28.7,25.59,26.93,26.25,24.59,21.84,21.84,21.12,20.39,20.39,17.38,17.76,20.02,21.12,21.48,18.89,19.27,19.64,17.38,22.96,26.58,31.08,34.75,37.56,40.56,43.06,64.15,73.04,79.76,89.2,98.07,106.35,115.49,120.28,131.53,139.66,148.96,157.41,163.18,165.37,163.18,163.18,161.1,155.6,163.18,166.5,166.43,166.5,166.5,165.64,159.37,160.61,156.57,147.88,147.88,147.88,155.01,155.01,155.01,158.02,155.01,148.57,127.41,127.45,121.9,109.94,105.34,93.86,84.43,73.84,47.03,46.17,45.19,43.23,40.92,40.54,39.54,39.18,38.02,36.62,36.2,34.25,34.27,32.51,29.45,27.87,25.25,26.59,26.93,21.84,24.25,25.25,24.25,23.24,21.48,21.12,22.54,25.59,24.59,23.58,23.92,22.54,21.12,21.34,22.75,25.17,30.19,32.7,35.84,36.74,39.35,39.98,41.8,43.49,45.83,46.4,47.02,42.34,39.01,37.6,37.81,33.85,29.2,26.23,23.21,21.86,20.9,17.64,13.46,11.48,7.47,7.85,7.47,7.47,9.15,8.31,7.85,11.96,16.93,16.2,14.19,13.02,13.02,10.6,11.48,16.2,22.13,23.13,23.13,24.18,25.27,26.2,35.87,34.89,41.16,45.32,46.39,44.74,43.15,41.65,40.32,40.01,38.79,37.6,35.14,34.93
